,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
63,2013105190,3,3,2016/12/29,44,6,10.0,14,7,410.7,9.0,0,5380,55,2,2000,2,130.4,39.5,511,9,1,0,0,0,1,0,0,0.0
64,2013105190,3,3,2016/11/30,44,6,10.0,16,11,18.9,5.0,0,5380,55,2,1800,3,117.3,39.7,502,2,1,0,0,0,0,0,0,172.0
65,2013105190,3,3,2016/10/25,44,5,11.0,10,3,8.5,4.0,0,5380,55,2,2000,4,129.4,39.4,500,2,1,0,0,0,0,0,0,143.0
66,2013105190,3,3,2016/09/22,44,5,12.0,13,2,7.4,4.0,0,5380,54,2,1800,1,117.5,39.1,498,6,1,0,0,0,0,0,0,0.0
67,2013105190,3,3,2016/09/01,44,6,12.0,15,11,39.7,12.0,0,5455,55,2,1600,3,102.5,38.9,492,-2,1,0,0,0,0,0,0,28.0
12,2009104054,3,7,2016/12/29,44,6,10.0,14,3,535.6,10,0,817,57,2,2000,2,130.6,40.2,541,2,1,0,0,0,1,0,0,0.0
13,2009104054,3,7,2016/12/13,45,3,11.0,12,7,70.7,10,0,817,55,2,2000,4,132.2,40.8,539,-3,0,0,0,0,0,0,0,0.0
14,2009104054,3,7,2016/11/30,44,6,11.0,14,4,184.6,13,0,1091,53,2,1800,3,117.2,40.0,542,4,1,0,0,0,0,0,0,0.0
15,2009104054,3,7,2016/11/14,44,3,11.0,16,3,23.1,9,0,5342,57,2,1800,1,116.9,39.3,538,2,1,0,0,0,0,0,0,35.0
16,2009104054,3,7,2016/10/28,44,3,11.0,10,2,39.6,7,0,5342,55,2,1800,3,117.3,40.6,536,5,1,0,0,0,0,0,0,0.0
10,2012106362,3,4,2016/12/29,44,6,10.0,14,13,664.2,12.0,0,5352,57.0,2,2000,2,130.6,40.2,491,0,1,0,0,0,1,0,0,0.0
11,2012106362,3,4,2016/11/30,44,6,11.0,14,6,105.3,12.0,0,5352,58.0,2,1800,3,116.9,39.6,491,2,1,0,0,0,0,0,0,0.0
12,2012106362,3,4,2016/11/17,48,6,12.0,11,11,4.6,3.0,0,5352,57.0,2,1900,3,128.2,42.9,489,0,0,0,0,0,0,0,0,0.0
13,2012106362,3,4,2016/10/26,44,6,11.0,16,12,48.0,8.0,0,5352,58.0,2,1600,4,101.5,38.9,489,1,1,0,0,0,0,0,0,0.0
14,2012106362,3,4,2016/10/12,44,6,11.0,10,5,19.1,5.0,0,5352,57.0,2,2400,3,159.4,37.9,488,1,1,0,0,0,0,0,0,770.0
55,2008102828,2,8,2016/12/29,44,6,10.0,14,10,703.9,14.0,0,5347,57.0,2,2000,2,131.3,40.1,444,-4,1,0,0,0,1,0,0,0.0
56,2008102828,2,8,2016/12/21,42,6,10.0,12,3,300.1,10.0,0,5347,58.0,2,1500,3,95.9,37.7,448,9,0,0,0,0,0,0,0,0.0
57,2008102828,2,8,2016/11/30,44,6,11.0,14,3,241.0,14.0,0,5347,57.0,2,1800,3,117.7,40.1,439,-6,1,0,0,0,0,0,0,0.0
58,2008102828,2,8,2016/11/22,42,6,10.0,11,8,566.8,11.0,0,5347,56.0,2,2000,2,130.2,39.2,445,4,0,0,0,0,0,1,1,0.0
59,2008102828,2,8,2016/10/19,42,6,11.0,11,8,189.0,11.0,0,5347,58.0,2,1900,3,124.0,37.4,441,0,0,0,0,0,0,0,0,0.0
10,2011102186,3,5,2016/12/29,44,6,10.0,14,12,689.6,13,0,5074,57,2,2000,2,131.9,41.4,513,3,1,0,0,0,1,0,0,0.0
11,2011102186,3,5,2016/12/13,45,3,11.0,12,8,42.7,9,0,1009,57,2,2000,4,134.6,43.2,510,-4,0,0,0,0,0,0,0,0.0
12,2011102186,3,5,2016/11/30,44,6,11.0,14,11,53.5,8,0,1009,55,2,1800,3,117.9,41.0,514,8,1,0,0,0,0,0,0,0.0
13,2011102186,3,5,2016/10/30,8,6,10.0,15,9,146.6,14,0,1130,53.0,2,1800,4,112.8,38.2,506,6,0,0,0,0,0,0,0,0.0
14,2011102186,3,5,2016/10/02,6,6,12.0,16,10,87.3,14,0,1009,54,2,1800,4,114.1,39.7,500,4,0,0,0,0,0,0,0,0.0
18,2010104087,2,6,2016/12/29,44,6,10.0,14,1,551.7,11.0,0,5248,57.0,2,2000,2,135.4,44.6,511,3,1,0,0,0,1,0,0,0.0
19,2010104087,2,6,2016/12/01,50,6,11.0,11,1,22.3,6.0,0,5567,56.0,2,1870,3,123.5,39.2,508,-7,0,0,0,0,0,0,0,0.0
20,2010104087,2,6,2016/11/03,50,6,9.0,10,9,1.3,1.0,0,5259,56.0,2,1700,4,111.0,38.8,515,-1,0,0,0,0,0,0,0,19.2
21,2010104087,2,6,2016/10/21,50,5,10.0,12,7,2.6,1.0,0,5567,55.0,2,1400,4,91.0,38.3,516,5,0,0,0,0,0,0,0,38.4
22,2010104087,2,6,2016/09/23,50,6,10.0,9,8,2.8,2.0,0,5567,55.0,2,1870,2,121.4,39.5,511,2,0,0,0,0,0,0,0,38.4
