,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
2,2017101010,3,5,2022/12/04,7,6,11.0,16,12,1.5,1.0,0,1126,57.0,2,1800,4,112.2,36.8,494,-7,0,0,0,0,1,0,0,1800.0
3,2017101010,3,5,2022/11/03,35,4,12.0,15,13,1.8,1.0,1,1126,57.0,2,2000,4,122.1,36.1,501,6,0,0,0,0,1,0,0,10000.0
4,2017101010,3,5,2022/06/29,44,6,11.0,9,8,1.5,1.0,0,1126,57.0,2,2000,4,124.4,38.4,495,-5,1,0,0,0,1,0,0,800.0
1,2017103290,3,6,2023/06/28,44,5,11.0,12,12,11.4,6.0,0,1174,57.0,2,2000,4,122.7,37.5,488,-2,1,0,0,0,1,0,0,800.0
2,2017103290,3,6,2023/05/20,8,6,11.0,16,11,2.9,2.0,0,1174,57.0,2,1900,3,120.2,39.1,490,-9,0,0,0,0,0,0,0,1516.4
3,2017103290,3,6,2023/03/16,48,6,11.0,12,3,1.2,1.0,1,1088,54.0,2,2000,4,128.2,36.1,499,-1,0,0,0,0,0,0,0,2500.0
4,2017103290,3,6,2023/01/22,7,6,11.0,15,4,2.7,1.0,0,1088,57.0,2,1800,4,111.6,36.2,500,10,0,0,0,0,0,1,1,2230.4
5,2017103290,3,5,2022/11/06,9,6,11.0,16,12,4.5,2.0,0,1014,56.0,2,1800,4,111.6,37.0,490,-2,0,0,0,0,0,0,0,1616.4
0,2017101184,3,6,2023/06/28,44,5,11.0,12,8,4.5,3.0,0,1157,57.0,2,2000,4,122.9,37.8,530,10,1,0,0,0,1,0,0,400.0
1,2017101184,3,6,2023/04/16,9,6,11.0,15,12,1.9,1.0,1,1157,59.0,2,1800,2,109.5,38.0,520,4,0,0,0,0,0,0,0,3853.2
2,2017101184,3,6,2023/01/22,7,6,11.0,15,10,5.1,2.0,1,5627,57.0,2,1800,4,111.2,36.4,516,-4,0,0,0,0,0,1,1,5606.4
3,2017101184,3,5,2022/12/24,9,6,10.0,16,9,2.9,1.0,1,5627,56.0,2,1800,3,112.0,38.1,520,-4,0,0,0,0,0,0,0,1873.6
4,2017101184,3,5,2022/11/05,9,6,8.0,12,10,2.2,1.0,1,1199,55.0,2,1800,4,112.5,38.4,524,-4,0,0,0,0,0,0,0,1110.0
1,2017105395,3,6,2023/06/28,44,5,11.0,12,9,112.3,8.0,0,5299,57.0,2,2000,4,123.1,38.0,494,-2,1,0,0,0,1,0,0,0.0
2,2017105395,3,6,2023/05/24,44,6,11.0,14,4,2.6,1.0,0,5380,57.0,2,2000,2,125.6,39.1,496,6,1,0,0,0,0,0,0,640.0
3,2017105395,3,6,2023/02/01,45,6,11.0,10,10,39.8,6.0,0,5380,57.0,2,2100,4,138.0,41.9,490,-1,0,0,0,0,1,0,0,400.0
4,2017105395,3,5,2022/12/29,44,6,9.0,14,3,17.4,6.0,0,5380,57.0,2,2000,4,126.1,38.3,491,1,1,0,0,0,1,0,0,500.0
5,2017105395,3,5,2022/12/08,44,6,11.0,16,16,14.0,8.0,1,5380,57.0,2,1800,1,111.6,38.0,490,-6,1,0,0,0,0,0,0,2200.0
0,2017105396,3,6,2023/06/28,44,5,11.0,12,10,13.3,7.0,0,1150,57.0,2,2000,4,123.3,37.6,483,0,1,0,0,0,1,0,0,0.0
1,2017105396,3,5,2022/12/04,7,6,11.0,16,5,7.9,3.0,1,1150,57.0,2,1800,4,111.9,36.2,486,8,0,0,0,0,1,0,0,12344.4
2,2017105396,3,5,2022/10/01,7,6,11.0,16,9,7.7,4.0,1,1150,56.0,2,1900,4,117.7,37.6,478,-2,0,0,0,0,0,0,0,3859.5
3,2017105396,3,5,2022/08/27,4,5,11.0,15,6,6.6,4.0,1,1150,55.0,2,1800,3,111.5,37.6,480,-4,0,0,0,0,0,0,0,2332.9
4,2017105396,3,5,2022/07/24,3,5,11.0,15,11,15.8,6.0,0,1150,56.0,2,1700,4,103.9,37.4,484,2,0,0,0,0,0,0,0,930.4
1,2019101623,3,4,2023/06/28,44,5,11.0,12,5,7.6,5.0,0,666,57.0,2,2000,4,123.4,38.1,529,-5,1,0,0,0,1,0,0,0.0
2,2019101623,3,4,2023/05/20,8,6,11.0,16,5,8.0,4.0,0,666,59.0,2,1900,3,121.3,40.4,534,12,0,0,0,0,0,0,0,0.0
3,2019101623,3,4,2023/02/01,45,6,11.0,10,6,11.7,4.0,0,666,56.0,2,2100,4,139.3,42.7,522,6,0,0,0,0,1,0,0,0.0
4,2019101623,3,3,2022/12/29,44,6,9.0,14,2,7.1,4.0,0,666,55.0,2,2000,4,125.3,37.7,516,0,1,0,0,0,1,0,0,3500.0
5,2019101623,3,3,2022/12/04,7,6,11.0,16,9,14.3,5.0,0,666,56.0,2,1800,4,112.6,37.1,516,-13,0,0,0,0,1,0,0,0.0
1,2019103502,3,4,2023/06/28,44,5,11.0,12,7,268.9,9.0,0,5230,57.0,2,2000,4,124.6,38.6,524,-3,1,0,0,0,1,0,0,0.0
2,2019103502,3,4,2023/05/24,44,6,11.0,14,12,17.9,7.0,0,5230,57.0,2,2000,2,125.8,38.4,527,-2,1,0,0,0,0,0,0,320.0
3,2019103502,3,4,2023/04/20,44,6,11.0,15,13,10.3,5.0,0,5443,55.0,2,1800,4,112.6,36.8,529,17,1,0,0,0,0,0,0,0.0
4,2019103502,3,3,2022/12/29,44,6,9.0,14,11,135.3,11.0,0,5230,55.0,2,2000,4,126.8,38.7,512,-1,1,0,0,0,1,0,0,0.0
5,2019103502,3,3,2022/12/08,44,6,11.0,16,1,7.5,3.0,0,5443,55.0,2,1800,1,113.5,39.2,513,5,1,0,0,0,0,0,0,0.0
1,2018103811,3,5,2023/06/28,44,5,11.0,12,3,279.6,10.0,0,5488,57.0,2,2000,4,124.8,39.6,457,-2,1,0,0,0,1,0,0,0.0
2,2018103811,3,5,2023/05/24,44,6,11.0,14,9,4.2,2.0,0,5488,57.0,2,2000,2,126.7,39.8,459,3,1,0,0,0,0,0,0,0.0
3,2018103811,3,5,2023/04/20,44,6,11.0,15,10,4.2,2.0,1,5488,58.0,2,1800,4,111.9,37.2,456,-9,1,0,0,0,0,0,0,1300.0
4,2018103811,3,5,2023/02/22,44,6,11.0,16,12,5.4,3.0,0,5488,57.0,2,2600,4,169.8,40.0,465,-1,1,0,0,0,0,0,0,0.0
5,2018103811,3,4,2022/11/23,42,3,10.0,11,10,12.9,6.0,0,5488,56.0,2,2000,1,132.1,43.3,466,-3,0,0,0,0,0,1,1,0.0
0,2017109038,3,6,2023/06/28,44,5,11.0,12,11,587.7,12.0,0,5455,57.0,2,2000,4,125.1,38.5,484,-2,1,0,0,0,1,0,0,0.0
1,2017109038,3,6,2023/06/09,44,5,11.0,13,5,20.0,6.0,0,5455,57.0,2,2000,1,127.7,39.7,486,6,1,0,0,0,0,0,0,0.0
2,2017109038,3,6,2023/04/21,44,5,11.0,12,9,8.0,5.0,0,5455,57.0,2,2000,4,127.1,37.4,480,0,1,0,0,0,0,0,0,50.0
3,2017109038,3,6,2023/03/08,44,6,12.0,15,4,7.0,3.0,0,5455,57.0,2,1800,4,114.8,38.3,480,-4,1,0,0,0,0,0,0,0.0
4,2017109038,3,6,2023/02/22,44,6,11.0,16,14,41.8,10.0,0,5455,54.0,2,2600,4,169.9,39.7,484,-2,1,0,0,0,0,0,0,0.0
0,2016101455,3,7,2023/06/28,44,5,11.0,12,6,387.6,11.0,0,5399,57.0,2,2000,4,125.4,39.4,479,-10,1,0,0,0,1,0,0,0.0
1,2016101455,3,7,2023/06/01,42,6,11.0,8,5,2.5,2.0,0,5399,57.0,2,2000,3,129.8,40.5,489,9,0,0,0,0,0,0,0,160.0
2,2016101455,3,7,2023/05/17,45,6,11.0,10,10,8.2,6.0,0,5399,57.0,2,1600,3,102.9,40.4,480,0,0,0,0,0,0,0,0,140.0
3,2016101455,3,7,2023/04/27,42,6,11.0,10,7,2.7,2.0,0,5549,57.0,2,1400,2,87.7,37.2,480,8,0,0,0,0,0,0,0,0.0
4,2016101455,3,7,2023/02/19,5,6,11.0,16,5,31.2,10.0,0,1014,58.0,2,1600,4,97.4,37.6,472,-10,0,0,0,0,1,0,0,0.0
