,horse_id,sex,age,date,track,weather,race_num,horse_num_anim,horse_num,odds,popularity,order,jockey,weight,dirt_grass,distance,condition,time,3furlong,horse_weight,weight_incdec,same_track,g1_age3,g2_age3,g3_age3,g1_age4,g2_age4,g3_age4,money
90,2006104442,0,0,2013/11/04,0,5,10.0,12,5,0,0,0,0,0,2,2100,1,0,39.6,0,0,0,0,0,0,1,0,0,0.0
91,2006104442,0,0,2013/10/08,0,5,10.0,12,2,0,0,0,0,0,2,2100,4,0,39.0,0,0,0,0,0,0,0,0,0,0.0
92,2006104442,0,0,2013/09/22,0,5,6.0,9,4,0,0,0,0,0,2,1900,3,0,39.9,0,0,0,0,0,0,0,0,0,60.0
93,2006104442,0,0,2013/09/10,0,6,9.0,10,10,0,0,0,0,0,2,2000,4,0,39.5,0,0,0,0,0,0,0,0,0,18.0
94,2006104442,0,0,2013/08/25,0,5,6.0,10,2,0,0,0,0,0,2,1400,1,0,38.3,0,0,0,0,0,0,0,0,0,3.0
26,2008106609,0,0,2013/11/04,0,5,10.0,12,6,0,0,0,0,0,2,2100,1,0,41.0,0,0,0,0,0,0,1,0,0,0.0
27,2008106609,0,0,2013/10/09,0,6,10.0,9,1,0,0,0,0,0,2,1700,1,0,39.5,0,0,0,0,0,0,0,0,0,0.0
28,2008106609,3,5,2013/05/29,42,5,11.0,12,2,20.7,5,0,5053,56,2,1400,4,89.6,40.6,517,-3,0,0,0,0,0,1,1,0.0
29,2008106609,0,0,2013/04/29,0,5,10.0,11,10,0,0,0,0,0,2,1400,4,0,37.6,0,0,0,0,0,0,0,0,0,273.0
30,2008106609,0,0,2013/04/05,0,6,11.0,11,10,0,0,0,0,0,2,1400,4,0,37.4,0,0,0,0,0,0,0,0,0,250.0
3,2005101102,0,0,2013/11/04,0,5,10.0,12,3,0,0,0,0,0,2,2100,1,0,39.7,0,0,0,0,0,0,1,0,0,0.0
4,2005101102,0,0,2013/10/08,0,5,10.0,12,3,0,0,0,0,0,2,2100,4,0,39.4,0,0,0,0,0,0,0,0,0,0.0
5,2005101102,0,0,2013/09/10,0,6,9.0,10,3,0,0,0,0,0,2,2000,4,0,40.0,0,0,0,0,0,0,0,0,0,14.0
6,2005101102,0,0,2013/08/25,0,6,10.0,10,1,0,0,0,0,0,2,1700,3,0,38.8,0,0,0,0,0,0,0,0,0,27.0
7,2005101102,0,0,2013/07/14,0,5,9.0,8,3,0,0,0,0,0,2,1700,1,0,38.5,0,0,0,0,0,0,0,0,0,14.0
11,2005104916,0,0,2013/11/04,0,5,10.0,12,10,0,0,0,0,0,2,2100,1,0,39.6,0,0,0,0,0,0,1,0,0,0.0
12,2005104916,0,0,2013/10/14,0,6,11.0,13,2,0,0,0,0,0,2,1600,4,0,37.1,0,0,0,0,0,0,1,0,0,0.0
13,2005104916,0,0,2013/09/22,0,5,6.0,9,2,0,0,0,0,0,2,1900,3,0,40.2,0,0,0,0,0,0,0,0,0,15.0
14,2005104916,0,0,2013/09/10,0,6,9.0,10,9,0,0,0,0,0,2,2000,4,0,38.9,0,0,0,0,0,0,0,0,0,40.0
15,2005104916,0,0,2013/07/15,0,5,9.0,7,7,0,0,0,0,0,2,1400,4,0,40.4,0,0,0,0,0,0,0,0,0,18.0
7,2007104922,0,0,2013/11/04,0,5,10.0,12,8,0,0,0,0,0,2,2100,1,0,40.5,0,0,0,0,0,0,1,0,0,0.0
8,2007104922,0,0,2013/09/27,0,6,10.0,10,2,0,0,0,0,0,2,1900,4,0,37.1,0,0,0,0,0,0,0,0,0,200.0
9,2007104922,3,6,2013/08/11,10,6,10.0,10,8,65.6,9,0,732,57,1,2000,4,120.8,34.8,500,6,0,0,0,0,0,0,0,0.0
10,2007104922,3,6,2013/07/27,10,6,10.0,13,8,87.6,12,0,1124,54,1,1800,4,105.6,34.4,494,2,0,0,0,0,0,0,0,0.0
11,2007104922,3,6,2013/04/14,9,6,12.0,16,4,44.0,10,0,1146,54,2,2000,4,127.1,40.3,492,0,0,0,0,0,0,0,0,0.0
0,2009102350,0,0,2013/11/04,0,5,10.0,12,9,0,0,0,0,0,2,2100,1,0,43.2,0,0,0,0,0,0,1,0,0,0.0
1,2009102350,0,0,2013/10/08,0,5,10.0,12,11,0,0,0,0,0,2,2100,4,0,37.8,0,0,0,0,0,0,0,0,0,713.0
2,2009102350,0,0,2013/08/15,0,5,11.0,8,2,0,0,0,0,0,2,2000,4,0,37.1,0,0,0,0,0,0,0,1,1,3200.0
3,2009102350,3,4,2013/06/26,44,3,11.0,12,2,9.2,5,0,700,57,2,2000,1,124.0,37.4,502,4,1,0,0,0,1,0,0,600.0
4,2009102350,3,4,2013/05/18,8,6,11.0,16,5,7.9,3,0,700,59,2,1900,4,117.6,36.9,498,6,0,0,0,0,0,0,0,350.0
14,2007104608,0,0,2013/11/04,0,5,10.0,12,7,0,0,0,0,0,2,2100,1,0,42.0,0,0,0,0,0,0,1,0,0,0.0
15,2007104608,0,0,2013/10/09,0,6,10.0,9,2,0,0,0,0,0,2,1700,1,0,38.7,0,0,0,0,0,0,0,0,0,12.0
16,2007104608,0,0,2013/08/16,0,6,10.0,12,3,0,0,0,0,0,2,1700,4,0,38.4,0,0,0,0,0,0,0,0,0,35.0
17,2007104608,0,0,2013/07/19,0,6,10.0,12,9,0,0,0,0,0,2,1700,4,0,39.0,0,0,0,0,0,0,0,0,0,90.0
18,2007104608,0,0,2013/06/21,0,3,10.0,10,10,0,0,0,0,0,2,1700,1,0,38.6,0,0,0,0,0,0,0,0,0,3.6
